bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank,caucus,end-type,twitter,facebook,youtube_id,twitter_id,youtube,instagram,instagram_id
R000609,412692,21744.0,John Rutherford (Florida politician),Q6256043,kg:/m/03zz77,John,Rutherford,'1952-09-02',M,rep,'2017-01-03','2019-01-03',FL,,Republican,,4,,,,,,,104531,172542,,,John H. Rutherford,N00039777,https://rutherford.house.gov,H6FL04105,2204.0,,,,RepRutherfordFL,RepRutherfordFL,,828977216595849216,,,
R000609,412692,21744.0,John Rutherford (Florida politician),Q6256043,kg:/m/03zz77,John,Rutherford,'1952-09-02',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,4,,,,,,,104531,172542,,,John H. Rutherford,N00039777,https://rutherford.house.gov,H6FL04105,2204.0,,,,RepRutherfordFL,RepRutherfordFL,,828977216595849216,,,
L000586,412693,21732.0,Al Lawson,Q4723052,kg:/m/03cg0sv,Al,Lawson,'1948-09-23',M,rep,'2017-01-03','2019-01-03',FL,,Democrat,,5,,,,,,,90480,24263,,,"Al Lawson, Jr.",N00030642,https://lawson.house.gov,H0FL02086,2205.0,,,,RepAlLawsonJr,RepAlLawsonJr,,818472418620608512,,,
L000586,412693,21732.0,Al Lawson,Q4723052,kg:/m/03cg0sv,Al,Lawson,'1948-09-23',M,rep,'2019-01-03','2021-01-03',FL,,Democrat,,5,,,,,,,90480,24263,,,"Al Lawson, Jr.",N00030642,https://lawson.house.gov,H0FL02086,2205.0,,,,RepAlLawsonJr,RepAlLawsonJr,,818472418620608512,,,
M001202,412694,21738.0,Stephanie Murphy,Q27804538,kg:/g/11c48s1mnv,Stephanie,Murphy,'1978-09-16',F,rep,'2017-01-03','2019-01-03',FL,,Democrat,,7,,,,,,,103502,173426,,,Stephanie N. Murphy,N00040133,https://stephaniemurphy.house.gov,H6FL07140,2206.0,,,,RepStephMurphy,RepStephMurphy,,796183515998068736,RepStephMurphy,RepStephMurphy,
M001202,412694,21738.0,Stephanie Murphy,Q27804538,kg:/g/11c48s1mnv,Stephanie,Murphy,'1978-09-16',F,rep,'2019-01-03','2021-01-03',FL,,Democrat,,7,,,,,,,103502,173426,,,Stephanie N. Murphy,N00040133,https://murphy.house.gov,H6FL07140,2206.0,,,,RepStephMurphy,RepStephMurphy,,796183515998068736,RepStephMurphy,RepStephMurphy,
S001200,412695,21746.0,Darren Soto,Q5225162,kg:/m/05b_1xw,Darren,Soto,'1978-02-25',M,rep,'2017-01-03','2019-01-03',FL,,Democrat,,9,,,,,,,104534,67618,,,Darren Soto,N00037422,https://soto.house.gov,H6FL09179,2207.0,,,,RepDarrenSoto,CongressmanDarrenSoto,,818713465653051392,repdarrensoto,RepDarrenSoto,
S001200,412695,21746.0,Darren Soto,Q5225162,kg:/m/05b_1xw,Darren,Soto,'1978-02-25',M,rep,'2019-01-03','2021-01-03',FL,,Democrat,,9,,,,,,,104534,67618,,,Darren Soto,N00037422,https://soto.house.gov,H6FL09179,2207.0,,,,RepDarrenSoto,CongressmanDarrenSoto,,818713465653051392,repdarrensoto,RepDarrenSoto,
D000627,412696,21713.0,Val Demings,Q7909083,kg:/m/0n52xwn,Val,Demings,'1957-03-12',F,rep,'2017-01-03','2019-01-03',FL,,Democrat,,10,,,,,,,623713,137637,,,Val Butler Demings,N00033449,https://demings.house.gov,H2FL08063,2208.0,,,,RepValDemings,RepresentativeValDemings,UCkcshqwFNJG6XeduOforhig,798973032362606600,,repvaldemings,
D000627,412696,21713.0,Val Demings,Q7909083,kg:/m/0n52xwn,Val,Demings,'1957-03-12',F,rep,'2019-01-03','2021-01-03',FL,,Democrat,,10,,,,,,,623713,137637,,,Val Butler Demings,N00033449,https://demings.house.gov,H2FL08063,2208.0,,,,RepValDemings,RepresentativeValDemings,UCkcshqwFNJG6XeduOforhig,798973032362606600,,repvaldemings,
C001111,412697,21712.0,Charlie Crist,Q374693,kg:/m/04jyvv,Charlie,Crist,'1956-07-24',M,rep,'2017-01-03','2019-01-03',FL,,Democrat,,13,,,,,,,7960,24311,,,Charlie Crist,N00002942,https://crist.house.gov,H6FL13205,2209.0,,,,repcharliecrist,RepCharlieCrist,,816030424778543104,,repcharliecrist,
C001111,412697,21712.0,Charlie Crist,Q374693,kg:/m/04jyvv,Charlie,Crist,'1956-07-24',M,rep,'2019-01-03','2021-01-03',FL,,Democrat,,13,,,,,,,7960,24311,,,Charlie Crist,N00002942,https://crist.house.gov,H6FL13205,2209.0,,,,repcharliecrist,RepCharlieCrist,,816030424778543104,,repcharliecrist,
M001199,412698,21735.0,Brian Mast,Q27733854,kg:/g/11cs5xxx_f,Brian,Mast,'1980-07-10',M,rep,'2017-01-03','2019-01-03',FL,,Republican,,18,,,,,,,104540,166245,,Brian Mast,Brian J. Mast,N00037269,https://mast.house.gov,H6FL18097,2210.0,,,,repbrianmast,repbrianmast,,814103950404239360,repbrianmast,RepBrianMast,
M001199,412698,21735.0,Brian Mast,Q27733854,kg:/g/11cs5xxx_f,Brian,Mast,'1980-07-10',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,18,,,,,,,104540,166245,,Brian Mast,Brian J. Mast,N00037269,https://mast.house.gov,H6FL18097,2210.0,,,,repbrianmast,repbrianmast,,814103950404239360,repbrianmast,RepBrianMast,
R000607,412699,21742.0,Francis Rooney,Q5482337,kg:/m/0764lz,Francis,Rooney,'1953-12-04',M,rep,'2017-01-03','2019-01-03',FL,,Republican,,19,,,,,,,73021,172678,,,Francis Rooney,N00040007,https://francisrooney.house.gov,H6FL19087,2211.0,,,,RepRooney,RepRooney,UC5dLBbrW1JwIGs9h248lk6g,816111677917851649,,RepFrancisRooney,
R000607,412699,21742.0,Francis Rooney,Q5482337,kg:/m/0764lz,Francis,Rooney,'1953-12-04',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,19,,,,,,,73021,172678,,,Francis Rooney,N00040007,https://francisrooney.house.gov,H6FL19087,2211.0,,,,RepRooney,RepRooney,UC5dLBbrW1JwIGs9h248lk6g,816111677917851649,,RepFrancisRooney,
F000465,412700,21717.0,Drew Ferguson (politician),Q26157659,kg:/g/11c0xj334k,A.,Ferguson,'1966-11-15',M,rep,'2017-01-03','2019-01-03',GA,,Republican,,3,Drew,,IV,,,,104731,168132,,Drew Ferguson,A. Drew Ferguson IV,N00039090,https://ferguson.house.gov,H6GA03113,2212.0,,,,RepDrewFerguson,RepDrewFerguson,UCuK7_j2sREWi_7wBAN477bg,806583915012046854,,repdrewferguson,
F000465,412700,21717.0,Drew Ferguson (politician),Q26157659,kg:/g/11c0xj334k,A.,Ferguson,'1966-11-15',M,rep,'2019-01-03','2021-01-03',GA,,Republican,,3,Drew,,IV,,,,104731,168132,,Drew Ferguson,A. Drew Ferguson IV,N00039090,https://ferguson.house.gov,H6GA03113,2212.0,,,,RepDrewFerguson,RepDrewFerguson,UCuK7_j2sREWi_7wBAN477bg,806583915012046854,,repdrewferguson,
K000391,412701,21730.0,Raja Krishnamoorthi,Q7285471,kg:/m/064p225,Raja,Krishnamoorthi,'1973-07-19',M,rep,'2017-01-03','2019-01-03',IL,,Democrat,,8,,,,,,,103408,117519,,,Raja Krishnamoorthi,N00033240,https://krishnamoorthi.house.gov,H6IL08147,2213.0,,,,congressmanraja,congressmanraja,,814179031956488192,,congressmanraja,
K000391,412701,21730.0,Raja Krishnamoorthi,Q7285471,kg:/m/064p225,Raja,Krishnamoorthi,'1973-07-19',M,rep,'2019-01-03','2021-01-03',IL,,Democrat,,8,,,,,,,103408,117519,,,Raja Krishnamoorthi,N00033240,https://krishnamoorthi.house.gov,H6IL08147,2213.0,,,,congressmanraja,congressmanraja,,814179031956488192,,congressmanraja,
B001299,412702,21702.0,Jim Banks,Q16146788,kg:/m/0j621nj,Jim,Banks,'1979-07-16',M,rep,'2017-01-03','2019-01-03',IN,,Republican,,3,,,,,,,89806,116801,,Jim Banks,Jim Banks,N00037185,https://banks.house.gov,H6IN03229,2214.0,,,,RepJimBanks,RepJimBanks,UC_FR6TySW9uxvhjozkis6Xg,816131319033950208,,repjimbanks,
B001299,412702,21702.0,Jim Banks,Q16146788,kg:/m/0j621nj,Jim,Banks,'1979-07-16',M,rep,'2019-01-03','2021-01-03',IN,,Republican,,3,,,,,,,89806,116801,,Jim Banks,Jim Banks,N00037185,https://banks.house.gov,H6IN03229,2214.0,,,,RepJimBanks,RepJimBanks,UC_FR6TySW9uxvhjozkis6Xg,816131319033950208,,repjimbanks,
H001074,412703,21725.0,Trey Hollingsworth,Q27804536,kg:/g/11cnt8qr9t,Trey,Hollingsworth,'1983-09-12',M,rep,'2017-01-03','2019-01-03',IN,,Republican,,9,,,,,,,104247,167423,,Trey Hollingsworth,Trey Hollingsworth,N00038429,https://hollingsworth.house.gov,H6IN09176,2215.0,,,,reptrey,reptrey,UCTgS8a_zLg8HpUnk5WXY5ag,811986281177772032,,,
H001074,412703,21725.0,Trey Hollingsworth,Q27804536,kg:/g/11cnt8qr9t,Trey,Hollingsworth,'1983-09-12',M,rep,'2019-01-03','2021-01-03',IN,,Republican,,9,,,,,,,104247,167423,,Trey Hollingsworth,Trey Hollingsworth,N00038429,https://hollingsworth.house.gov,H6IN09176,2215.0,,,,reptrey,reptrey,UCTgS8a_zLg8HpUnk5WXY5ag,811986281177772032,,,
M001198,412704,21734.0,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,Roger,Marshall,'1960-08-09',M,rep,'2017-01-03','2019-01-03',KS,,Republican,,1,,,,,,,103425,172080,,,Roger W. Marshall,N00037034,https://marshall.house.gov,H6KS01179,2216.0,,,,RepMarshall,rogermarshallmd,UCR3nOFMqBB-kRpKFwgapMaQ,752364246218862592,,repmarshall,
M001198,412704,21734.0,Roger Marshall (politician),Q27923290,kg:/g/11c4btdtm1,Roger,Marshall,'1960-08-09',M,rep,'2019-01-03','2021-01-03',KS,,Republican,,1,,,,,,,103425,172080,,,Roger W. Marshall,N00037034,https://marshall.house.gov,H6KS01179,2216.0,,,,RepMarshall,rogermarshallmd,UCR3nOFMqBB-kRpKFwgapMaQ,752364246218862592,,repmarshall,
H001077,412705,21724.0,Clay Higgins,Q25849505,kg:/g/11c1s3lp76,Clay,Higgins,'1961-08-24',M,rep,'2017-01-03','2019-01-03',LA,,Republican,,3,,,,,,,106094,174484,,,Clay Higgins,N00039953,https://clayhiggins.house.gov,H6LA03148,2217.0,,,,RepClayHiggins,CongressmanClayHiggins,,843636970538618880,,RepClayHiggins,
H001077,412705,21724.0,Clay Higgins,Q25849505,kg:/g/11c1s3lp76,Clay,Higgins,'1961-08-24',M,rep,'2019-01-03','2021-01-03',LA,,Republican,,3,,,,,,,106094,174484,,,Clay Higgins,N00039953,https://clayhiggins.house.gov,H6LA03148,2217.0,,,,RepClayHiggins,CongressmanClayHiggins,,843636970538618880,,RepClayHiggins,
J000299,412706,21727.0,Mike Johnson (Louisiana politician),Q19880665,kg:/m/0131jn2m,Mike,Johnson,'1972-01-30',M,rep,'2017-01-03','2019-01-03',LA,,Republican,,4,,,,,,,106095,156097,,,Mike Johnson,N00039106,https://mikejohnson.house.gov,H6LA04138,2218.0,,,,RepMikeJohnson,RepMikeJohnson,UCzqBEpeIaDEfvAtsA53Fx2Q,827279765287559171,,RepMikeJohnson,
J000299,412706,21727.0,Mike Johnson (Louisiana politician),Q19880665,kg:/m/0131jn2m,Mike,Johnson,'1972-01-30',M,rep,'2019-01-03','2021-01-03',LA,,Republican,,4,,,,,,,106095,156097,,,Mike Johnson,N00039106,https://mikejohnson.house.gov,H6LA04138,2218.0,,,,RepMikeJohnson,RepMikeJohnson,UCzqBEpeIaDEfvAtsA53Fx2Q,827279765287559171,,RepMikeJohnson,
B001304,412707,21707.0,Anthony G. Brown,Q4772558,kg:/m/09v6fg,Anthony,Brown,'1961-11-21',M,rep,'2017-01-03','2019-01-03',MD,,Democrat,,4,,,,,,,1029537,19344,,,Anthony G. Brown,N00036999,https://anthonybrown.house.gov,H6MD04209,2219.0,,,,RepAnthonyBrown,RepAnthonyBrown,,823552974253342721,RepAnthonyBrown,RepAnthonyBrown,
B001304,412707,21707.0,Anthony G. Brown,Q4772558,kg:/m/09v6fg,Anthony,Brown,'1961-11-21',M,rep,'2019-01-03','2021-01-03',MD,,Democrat,,4,,,,,,,1029537,19344,,,Anthony G. Brown,N00036999,https://anthonybrown.house.gov,H6MD04209,2219.0,,,,RepAnthonyBrown,RepAnthonyBrown,,823552974253342721,RepAnthonyBrown,RepAnthonyBrown,
R000606,412708,21741.0,Jamie Raskin,Q640835,kg:/m/0c13wm,Jamie,Raskin,'1962-12-13',M,rep,'2017-01-03','2019-01-03',MD,,Democrat,,8,,,,,,,12924,65904,,,Jamie Raskin,N00037036,https://raskin.house.gov,H6MD08457,2220.0,,,,repraskin,repraskin,UChxDE6vho5BfBTOqiBsDmKg,806906355214852096,,repraskin,
R000606,412708,21741.0,Jamie Raskin,Q640835,kg:/m/0c13wm,Jamie,Raskin,'1962-12-13',M,rep,'2019-01-03','2021-01-03',MD,,Democrat,,8,,,,,,,12924,65904,,,Jamie Raskin,N00037036,https://raskin.house.gov,H6MD08457,2220.0,,,,repraskin,repraskin,UChxDE6vho5BfBTOqiBsDmKg,806906355214852096,,repraskin,
B001301,412709,21704.0,Jack Bergman,Q6262116,kg:/m/05b2l3v,Jack,Bergman,'1947-02-02',M,rep,'2017-01-03','2019-01-03',MI,,Republican,,1,,,,,,,1020529,170172,,,Jack Bergman,N00039533,https://bergman.house.gov,H6MI01226,2221.0,,,,RepJackBergman,RepJackBergman,,815241612154417152,RepJackBergman,RepJackBergman,
B001301,412709,21704.0,Jack Bergman,Q6262116,kg:/m/05b2l3v,Jack,Bergman,'1947-02-02',M,rep,'2019-01-03','2021-01-03',MI,,Republican,,1,,,,,,,1020529,170172,,,Jack Bergman,N00039533,https://bergman.house.gov,H6MI01226,2221.0,,,,RepJackBergman,RepJackBergman,,815241612154417152,RepJackBergman,RepJackBergman,
M001201,412710,21737.0,Paul Mitchell (politician),Q27922634,kg:/g/11c1rgc3x6,Paul,Mitchell,'1961-05-08',M,rep,'2017-01-03','2019-01-03',MI,,Republican,,10,,,,,,,103809,152464,,,Paul Mitchell,N00036274,https://mitchell.house.gov,H4MI04118,2222.0,,,,RepPaulMitchell,reppaulmitchell,UCisQXodHJRZDaLtFMq_TzWg,811632636598910976,,reppaulmitchell,
M001201,412710,21737.0,Paul Mitchell (politician),Q27922634,kg:/g/11c1rgc3x6,Paul,Mitchell,'1961-05-08',M,rep,'2019-01-03','2021-01-03',MI,,Republican,,10,,,,,,,103809,152464,,,Paul Mitchell,N00036274,https://mitchell.house.gov,H4MI04118,2222.0,,,,RepPaulMitchell,reppaulmitchell,UCisQXodHJRZDaLtFMq_TzWg,811632636598910976,,reppaulmitchell,
B001305,412712,21708.0,Ted Budd,Q27733792,kg:/g/11c2nmnsj0,Ted,Budd,'1971-10-21',M,rep,'2017-01-03','2019-01-03',NC,,Republican,,13,,,,,,,103513,171489,,Ted Budd,Ted Budd,N00039551,https://budd.house.gov,H6NC13129,2224.0,,,,RepTedBudd,RepTedBudd,,817138492614524928,,,
B001305,412712,21708.0,Ted Budd,Q27733792,kg:/g/11c2nmnsj0,Ted,Budd,'1971-10-21',M,rep,'2019-01-03','2021-01-03',NC,,Republican,,13,,,,,,,103513,171489,,Ted Budd,Ted Budd,N00039551,https://budd.house.gov,H6NC13129,2224.0,,,,RepTedBudd,RepTedBudd,,817138492614524928,,,
B001298,412713,21701.0,Don Bacon (politician),Q19757583,kg:/m/01311t71,Don,Bacon,'1963-08-16',M,rep,'2017-01-03','2019-01-03',NE,,Republican,,2,,,,,,,103442,166299,,,Don Bacon,N00037049,https://bacon.house.gov,H6NE02125,2225.0,,,,repdonbacon,RepDonBacon,UCR9abI1lZzAZ6HwQXc-dLFQ,818975124460335106,,RepDonBacon,
B001298,412713,21701.0,Don Bacon (politician),Q19757583,kg:/m/01311t71,Don,Bacon,'1963-08-16',M,rep,'2019-01-03','2021-01-03',NE,,Republican,,2,,,,,,,103442,166299,,,Don Bacon,N00037049,https://bacon.house.gov,H6NE02125,2225.0,,,,repdonbacon,RepDonBacon,UCR9abI1lZzAZ6HwQXc-dLFQ,818975124460335106,,RepDonBacon,
G000583,412714,21723.0,Josh Gottheimer,Q6288908,kg:/g/120x5twv,Josh,Gottheimer,'1975-03-08',M,rep,'2017-01-03','2019-01-03',NJ,,Democrat,,5,,,,,,,9275683,169202,,,Josh Gottheimer,N00036944,https://gottheimer.house.gov,H6NJ05171,2226.0,,,,RepJoshG,RepJoshG,,815310506596691968,,RepJoshG,
G000583,412714,21723.0,Josh Gottheimer,Q6288908,kg:/g/120x5twv,Josh,Gottheimer,'1975-03-08',M,rep,'2019-01-03','2021-01-03',NJ,,Democrat,,5,,,,,,,9275683,169202,,,Josh Gottheimer,N00036944,https://gottheimer.house.gov,H6NJ05171,2226.0,,,,RepJoshG,RepJoshG,,815310506596691968,,RepJoshG,
R000608,412715,21743.0,Jacky Rosen,Q27825033,kg:/g/11cntnvwkg,Jacky,Rosen,'1957-08-02',F,rep,'2017-01-03','2019-01-03',NV,,Democrat,,3,,,,,,,104738,169471,S402,,Jacky Rosen,N00038734,https://rosen.house.gov,H6NV03139|S8NV00156,2227.0,,,,SenJackyRosen,RepJackyRosen,,818554054309715969,,repjackyrosen,
R000608,412715,21743.0,Jacky Rosen,Q27825033,kg:/g/11cntnvwkg,Jacky,Rosen,'1957-08-02',F,sen,'2019-01-03','2025-01-03',NV,1.0,Democrat,,,,,,,,,104738,169471,S402,,Jacky Rosen,N00038734,https://www.rosen.senate.gov,H6NV03139|S8NV00156,2227.0,junior,,,SenJackyRosen,RepJackyRosen,,818554054309715969,,repjackyrosen,
S001201,412717,21747.0,Thomas Suozzi,Q7794276,kg:/m/060n4d,Thomas,Suozzi,'1962-08-31',M,rep,'2017-01-03','2019-01-03',NY,,Democrat,,3,,,,,,,104747,92111,,,Thomas R. Suozzi,N00038742,https://suozzi.house.gov,H6NY03247,2229.0,,,,RepTomSuozzi,RepTomSuozzi,UCHjLmETJ7qXtciV7dlAzzgQ,816705409486618624,,,
S001201,412717,21747.0,Thomas Suozzi,Q7794276,kg:/m/060n4d,Thomas,Suozzi,'1962-08-31',M,rep,'2019-01-03','2021-01-03',NY,,Democrat,,3,,,,,,,104747,92111,,,Thomas R. Suozzi,N00038742,https://suozzi.house.gov,H6NY03247,2229.0,,,,RepTomSuozzi,RepTomSuozzi,UCHjLmETJ7qXtciV7dlAzzgQ,816705409486618624,,,
E000297,412718,21715.0,Adriano Espaillat,Q4685569,kg:/m/06nfs2,Adriano,Espaillat,'1954-09-27',M,rep,'2017-01-03','2019-01-03',NY,,Democrat,,13,,,,,,,68413,14379,,,Adriano Espaillat,N00034549,https://espaillat.house.gov,H2NY13096,2230.0,,,,RepEspaillat,RepEspaillat,UCi0niBYFhEY70Dz8InbX5OQ,817076257770835968,,repadrianoespaillat,
E000297,412718,21715.0,Adriano Espaillat,Q4685569,kg:/m/06nfs2,Adriano,Espaillat,'1954-09-27',M,rep,'2019-01-03','2021-01-03',NY,,Democrat,,13,,,,,,,68413,14379,,,Adriano Espaillat,N00034549,https://espaillat.house.gov,H2NY13096,2230.0,,,,RepEspaillat,RepEspaillat,UCi0niBYFhEY70Dz8InbX5OQ,817076257770835968,,repadrianoespaillat,
F000466,412721,21718.0,Brian Fitzpatrick (American politician),Q27831059,kg:/g/11c2l6lhlm,Brian,Fitzpatrick,'1973-12-17',M,rep,'2017-01-03','2019-01-03',PA,,Republican,,8,,,,,,,103537,167708,,,Brian K. Fitzpatrick,N00038779,https://fitzpatrick.house.gov,H6PA08277,2233.0,,,,repbrianfitz,repbrianfitzpatrick,UCYMNcgHss4_Q5JY2vSvMpgw,816303263586914304,,repbrianfitz,
F000466,412721,21718.0,Brian Fitzpatrick (American politician),Q27831059,kg:/g/11c2l6lhlm,Brian,Fitzpatrick,'1973-12-17',M,rep,'2019-01-03','2021-01-03',PA,,Republican,,1,,,,,,,103537,167708,,,Brian K. Fitzpatrick,N00038779,https://fitzpatrick.house.gov,H6PA08277,2233.0,,,,repbrianfitz,repbrianfitzpatrick,UCYMNcgHss4_Q5JY2vSvMpgw,816303263586914304,,repbrianfitz,
S001199,412722,21745.0,Lloyd Smucker,Q6662742,kg:/m/05t08cn,Lloyd,Smucker,'1964-01-23',M,rep,'2017-01-03','2019-01-03',PA,,Republican,,16,,,,,,,103540,102454,,,Lloyd Smucker,N00038781,https://smucker.house.gov,H6PA16320,2234.0,,,,RepSmucker,RepSmucker,UCs5iMvWy-oTHyf5HuwB7FCg,41417564,,,
S001199,412722,21745.0,Lloyd Smucker,Q6662742,kg:/m/05t08cn,Lloyd,Smucker,'1964-01-23',M,rep,'2019-01-03','2021-01-03',PA,,Republican,,11,,,,,,,103540,102454,,,Lloyd Smucker,N00038781,https://smucker.house.gov,H6PA16320,2234.0,,,,RepSmucker,RepSmucker,UCs5iMvWy-oTHyf5HuwB7FCg,41417564,,,
G000582,412723,,Jenniffer González,Q16215793,kg:/m/027s3vf,Jenniffer,González-Colón,'1976-08-05',F,rep,'2017-01-03','2021-01-03',PR,,Republican,,0,,,,,,,67353,,,,Jenniffer González-Colón,N00037615,https://gonzalez-colon.house.gov,H6PR00082,2235.0,,,,repjenniffer,RepJennifferGonzalezColon,UCZj99h3-GNKjGGeyp7AJeXw,819744763020775425,,,
K000392,412724,21731.0,David Kustoff,Q26923148,kg:/g/11c1qmm_nk,David,Kustoff,'1966-10-08',M,rep,'2017-01-03','2019-01-03',TN,,Republican,,8,,,,,,,28903,48997,,,David Kustoff,N00025445,https://kustoff.house.gov,H2TN07103,2236.0,,,,repdavidkustoff,RepDavidKustoff,UCK6U4plOKKMrCjv_h59spGQ,816012124505931780,,repdavidkustoff,
K000392,412724,21731.0,David Kustoff,Q26923148,kg:/g/11c1qmm_nk,David,Kustoff,'1966-10-08',M,rep,'2019-01-03','2021-01-03',TN,,Republican,,8,,,,,,,28903,48997,,,David Kustoff,N00025445,https://kustoff.house.gov,H2TN07103,2236.0,,,,repdavidkustoff,RepDavidKustoff,UCK6U4plOKKMrCjv_h59spGQ,816012124505931780,,repdavidkustoff,
G000581,412725,21722.0,Vicente Gonzalez (politician),Q27924921,kg:/g/11c266m1z7,Vicente,Gonzalez,'1967-09-04',M,rep,'2017-01-03','2019-01-03',TX,,Democrat,,15,,,,,,,103568,166483,,,Vicente Gonzalez,N00038809,https://gonzalez.house.gov,H6TX15162,2237.0,,,,RepGonzalez,USCongressmanVicenteGonzalez,UC5H6oYLKQ_xIXO5CG7fh4hw,818536152588238849,,repvicentegonzaleztx,
G000581,412725,21722.0,Vicente Gonzalez (politician),Q27924921,kg:/g/11c266m1z7,Vicente,Gonzalez,'1967-09-04',M,rep,'2019-01-03','2021-01-03',TX,,Democrat,,15,,,,,,,103568,166483,,,Vicente Gonzalez,N00038809,https://gonzalez.house.gov,H6TX15162,2237.0,,,,RepGonzalez,USCongressmanVicenteGonzalez,UC5H6oYLKQ_xIXO5CG7fh4hw,818536152588238849,,repvicentegonzaleztx,
A000375,412726,21700.0,Jodey Arrington,Q6207815,kg:/m/0g9_f_1,Jodey,Arrington,'1972-03-09',M,rep,'2017-01-03','2019-01-03',TX,,Republican,,19,,,,,,,1016482,155685,,,Jodey C. Arrington,N00038285,https://arrington.house.gov,H6TX19099,2238.0,,,,RepArrington,JodeyArrington,,816284664658874368,,repjodeyarrington,
A000375,412726,21700.0,Jodey Arrington,Q6207815,kg:/m/0g9_f_1,Jodey,Arrington,'1972-03-09',M,rep,'2019-01-03','2021-01-03',TX,,Republican,,19,,,,,,,1016482,155685,,,Jodey C. Arrington,N00038285,https://arrington.house.gov,H6TX19099,2238.0,,,,RepArrington,JodeyArrington,,816284664658874368,,repjodeyarrington,
M001200,412728,21736.0,Donald McEachin,Q4647699,kg:/m/0979v6,A.,McEachin,'1961-10-10',M,rep,'2017-01-03','2019-01-03',VA,,Democrat,,4,Donald,,,,,,103621,8230,,,A. Donald McEachin,N00039327,https://mceachin.house.gov,H6VA04061,2240.0,,,,RepMcEachin,RepMcEachin,UCMoPYHuZ3fZho0ZixZCfiFg,816181091673448448,,repmceachin,
M001200,412728,21736.0,Donald McEachin,Q4647699,kg:/m/0979v6,A.,McEachin,'1961-10-10',M,rep,'2019-01-03','2021-01-03',VA,,Democrat,,4,Donald,,,,,,103621,8230,,,A. Donald McEachin,N00039327,https://mceachin.house.gov,H6VA04061,2240.0,,,,RepMcEachin,RepMcEachin,UCMoPYHuZ3fZho0ZixZCfiFg,816181091673448448,,repmceachin,
J000298,412730,21726.0,Pramila Jayapal,Q18978140,kg:/m/0c3dxcq,Pramila,Jayapal,'1965-09-21',F,rep,'2017-01-03','2019-01-03',WA,,Democrat,,7,,,,,,,9267128,153141,,,Pramila Jayapal,N00038858,https://jayapal.house.gov,H6WA07458,2242.0,,,,RepJayapal,RepJayapal,UCmyD0_-2Oowkfwc_Raghclw,815733290955112448,,repjayapal,
J000298,412730,21726.0,Pramila Jayapal,Q18978140,kg:/m/0c3dxcq,Pramila,Jayapal,'1965-09-21',F,rep,'2019-01-03','2021-01-03',WA,,Democrat,,7,,,,,,,9267128,153141,,,Pramila Jayapal,N00038858,https://jayapal.house.gov,H6WA07458,2242.0,,,,RepJayapal,RepJayapal,UCmyD0_-2Oowkfwc_Raghclw,815733290955112448,,repjayapal,
G000579,412731,21720.0,Mike Gallagher (American politician),Q27842981,kg:/g/11c5qns1cc,Mike,Gallagher,'1984-03-03',M,rep,'2017-01-03','2019-01-03',WI,,Republican,,8,,,,,,,104067,171843,,,Mike Gallagher,N00039330,https://gallagher.house.gov,H6WI08155,2243.0,,,,RepGallagher,RepMikeGallagher,,815966620300480514,,,
G000579,412731,21720.0,Mike Gallagher (American politician),Q27842981,kg:/g/11c5qns1cc,Mike,Gallagher,'1984-03-03',M,rep,'2019-01-03','2021-01-03',WI,,Republican,,8,,,,,,,104067,171843,,,Mike Gallagher,N00039330,https://gallagher.house.gov,H6WI08155,2243.0,,,,RepGallagher,RepMikeGallagher,,815966620300480514,,,
C001109,412732,21710.0,Liz Cheney,Q5362573,kg:/m/04slt0,Liz,Cheney,'1966-07-28',F,rep,'2017-01-03','2019-01-03',WY,,Republican,,0,,,,,,,86147,171319,,,Liz Cheney,N00035504,https://cheney.house.gov,H6WY00159,2244.0,,,,RepLizCheney,replizcheney,UCvL57Zp99QdDllF-KGziUAA,816719802328715264,,,
C001109,412732,21710.0,Liz Cheney,Q5362573,kg:/m/04slt0,Liz,Cheney,'1966-07-28',F,rep,'2019-01-03','2021-01-03',WY,,Republican,,0,,,,,,,86147,171319,,,Liz Cheney,N00035504,https://cheney.house.gov,H6WY00159,2244.0,,,,RepLizCheney,replizcheney,UCvL57Zp99QdDllF-KGziUAA,816719802328715264,,,
E000298,412735,21750.0,Ron Estes,Q7363747,kg:/m/0gfgsrm,Ron,Estes,'1956-07-19',M,rep,'2017-04-25','2019-01-03',KS,,Republican,15032448694,4,,,,,,,107963,125031,,Ron Estes,Ron Estes,N00040712,https://estes.house.gov,H8KS04112,2246.0,,,,RepRonEstes,RepRonEstes,UC2clc28qcehIqotHQcthnWA,854715071116849157,,RepRonEstes,
